Ordinal,Type,Added,AST
0,MULTI,6,28
1,CONTROL,1,28
2,VAR,4,28
3,VALUE,6,28
0,MULTI,11,13
1,CONTROL,11,13
3,VALUE,9,13
0,MULTI,2,15
2,VAR,1,15
3,VALUE,2,15
0,MULTI,2,1
1,CONTROL,2,1
0,MULTI,2,0
2,VAR,2,0
3,VALUE,2,0
0,MULTI,13,34
1,CONTROL,13,34
0,MULTI,1,6
3,VALUE,1,6
0,MULTI,5,9
1,CONTROL,5,9
3,VALUE,4,9
0,MULTI,49,18
1,CONTROL,32,18
2,VAR,1,18
3,VALUE,17,18
0,MULTI,6,5
1,CONTROL,6,5
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,9,11
2,VAR,8,11
3,VALUE,9,11
0,MULTI,50,26
1,CONTROL,46,26
2,VAR,4,26
3,VALUE,12,26
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,8,7
3,VALUE,8,7
0,MULTI,1,4
2,VAR,1,4
0,MULTI,3,12
2,VAR,1,12
3,VALUE,3,12
0,MULTI,6,1
2,VAR,2,1
3,VALUE,4,1
0,MULTI,6,3
1,CONTROL,3,3
2,VAR,3,3
3,VALUE,3,3
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,34,34
3,VALUE,34,34
0,MULTI,2,10
3,VALUE,2,10
0,MULTI,8,26
2,VAR,7,26
3,VALUE,7,26
0,MULTI,28,9
1,CONTROL,27,9
2,VAR,1,9
3,VALUE,1,9
0,MULTI,4,4
3,VALUE,4,4
0,MULTI,9,21
2,VAR,9,21
3,VALUE,9,21
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,16
2,VAR,1,16
3,VALUE,1,16
0,MULTI,3,1
3,VALUE,3,1
0,MULTI,16,28
3,VALUE,16,28
0,MULTI,2,1
2,VAR,2,1
3,VALUE,2,1
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,2,86
2,VAR,1,86
3,VALUE,2,86
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,6,4
3,VALUE,6,4
0,MULTI,2,32
2,VAR,2,32
3,VALUE,2,32
0,MULTI,6,3
2,VAR,1,3
3,VALUE,6,3
0,MULTI,13,3
3,VALUE,13,3
0,MULTI,6,6
1,CONTROL,6,6
0,MULTI,30,13
1,CONTROL,26,13
2,VAR,4,13
3,VALUE,9,13
0,MULTI,3,4
2,VAR,2,4
3,VALUE,3,4
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,10,119
2,VAR,5,119
3,VALUE,10,119
0,MULTI,1,27
2,VAR,1,27
3,VALUE,1,27
0,MULTI,8,4
3,VALUE,8,4
0,MULTI,6,38
2,VAR,6,38
3,VALUE,6,38
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,15,3
1,CONTROL,13,3
3,VALUE,2,3
0,MULTI,2,16
3,VALUE,2,16
0,MULTI,5,2
2,VAR,5,2
3,VALUE,3,2
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,8,2
3,VALUE,8,2
0,MULTI,7,10
1,CONTROL,7,10
0,MULTI,8,10
1,CONTROL,8,10
0,MULTI,4,8
2,VAR,3,8
3,VALUE,2,8
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,7
3,VALUE,1,7
0,MULTI,4,12
2,VAR,1,12
3,VALUE,4,12
0,MULTI,6,68
2,VAR,4,68
3,VALUE,6,68
0,MULTI,27,12
3,VALUE,27,12
0,MULTI,15,12
1,CONTROL,14,12
3,VALUE,1,12
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,1,24
2,VAR,1,24
3,VALUE,1,24
0,MULTI,4,7
2,VAR,4,7
3,VALUE,2,7
0,MULTI,12,7
1,CONTROL,6,7
2,VAR,2,7
3,VALUE,10,7
0,MULTI,8,6
1,CONTROL,5,6
2,VAR,1,6
3,VALUE,5,6
0,MULTI,39,25
3,VALUE,39,25
0,MULTI,11,33
1,CONTROL,4,33
2,VAR,7,33
3,VALUE,6,33
0,MULTI,12,4
1,CONTROL,12,4
3,VALUE,7,4
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,18,2
1,CONTROL,18,2
0,MULTI,1,6
2,VAR,1,6
3,VALUE,1,6
0,MULTI,6,6
2,VAR,6,6
3,VALUE,6,6
0,MULTI,20,0
3,VALUE,20,0
0,MULTI,6,6
3,VALUE,6,6
0,MULTI,15,4
1,CONTROL,15,4
0,MULTI,2,5
3,VALUE,2,5
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,5,10
1,CONTROL,5,10
3,VALUE,3,10
0,MULTI,4,3
3,VALUE,4,3
0,MULTI,2,65
2,VAR,2,65
3,VALUE,2,65
0,MULTI,6,31
1,CONTROL,4,31
3,VALUE,2,31
0,MULTI,2,21
3,VALUE,2,21
0,MULTI,10,9
1,CONTROL,2,9
2,VAR,5,9
3,VALUE,9,9
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,30,22
2,VAR,14,22
3,VALUE,30,22
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,4,26
2,VAR,4,26
3,VALUE,1,26
0,MULTI,30,7
2,VAR,20,7
3,VALUE,20,7
0,MULTI,7,6
1,CONTROL,6,6
2,VAR,1,6
3,VALUE,1,6
0,MULTI,7,2
3,VALUE,7,2
0,MULTI,11,1
1,CONTROL,7,1
3,VALUE,6,1
0,MULTI,2,45
2,VAR,2,45
3,VALUE,2,45
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,1,10
2,VAR,1,10
3,VALUE,1,10
0,MULTI,13,14
1,CONTROL,8,14
2,VAR,5,14
3,VALUE,11,14
0,MULTI,1,26
2,VAR,1,26
3,VALUE,1,26
0,MULTI,6,9
2,VAR,1,9
3,VALUE,6,9
0,MULTI,1,48
2,VAR,1,48
3,VALUE,1,48
0,MULTI,2,33
2,VAR,2,33
3,VALUE,2,33
0,MULTI,30,7
2,VAR,20,7
3,VALUE,20,7
0,MULTI,40,4
1,CONTROL,40,4
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,26,6
3,VALUE,26,6
0,MULTI,3,1
2,VAR,3,1
3,VALUE,3,1
0,MULTI,2,5
1,CONTROL,2,5
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,8,30
1,CONTROL,4,30
3,VALUE,6,30
0,MULTI,7,6
1,CONTROL,5,6
2,VAR,2,6
0,MULTI,1,41
3,VALUE,1,41
0,MULTI,12,3
1,CONTROL,11,3
3,VALUE,4,3
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,10,3
3,VALUE,10,3
0,MULTI,2,8
2,VAR,1,8
3,VALUE,2,8
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,9
3,VALUE,1,9
0,MULTI,10,22
1,CONTROL,1,22
3,VALUE,10,22
0,MULTI,1,6
2,VAR,1,6
3,VALUE,1,6
0,MULTI,8,12
3,VALUE,8,12
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,10
2,VAR,1,10
3,VALUE,1,10
0,MULTI,2,10
2,VAR,1,10
3,VALUE,2,10
0,MULTI,223,62
1,CONTROL,206,62
2,VAR,19,62
3,VALUE,27,62
0,MULTI,1,5
3,VALUE,1,5
0,MULTI,2,6
2,VAR,2,6
3,VALUE,2,6
0,MULTI,23,14
1,CONTROL,22,14
3,VALUE,1,14
0,MULTI,6,103
2,VAR,6,103
3,VALUE,6,103
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,126,2
1,CONTROL,126,2
0,MULTI,4,26
1,CONTROL,4,26
3,VALUE,2,26
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,16,2
1,CONTROL,16,2
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,7,26
2,VAR,6,26
3,VALUE,7,26
0,MULTI,10,2
1,CONTROL,10,2
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,46,6
1,CONTROL,34,6
2,VAR,20,6
3,VALUE,1,6
0,MULTI,2,20
2,VAR,2,20
0,MULTI,1,7
3,VALUE,1,7
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,11
1,CONTROL,1,11
0,MULTI,2,6
1,CONTROL,2,6
3,VALUE,2,6
0,MULTI,8,7
1,CONTROL,2,7
3,VALUE,6,7
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,30,6
2,VAR,1,6
3,VALUE,30,6
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,20,25
2,VAR,20,25
3,VALUE,20,25
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,4,11
1,CONTROL,2,11
3,VALUE,4,11
0,MULTI,110,10
1,CONTROL,110,10
0,MULTI,2,10
2,VAR,2,10
3,VALUE,2,10
0,MULTI,4,76
2,VAR,4,76
3,VALUE,4,76
0,MULTI,6,5
2,VAR,1,5
3,VALUE,6,5
0,MULTI,1,11
3,VALUE,1,11
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,9,9
1,CONTROL,9,9
0,MULTI,83,1
3,VALUE,83,1
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,89,80
3,VALUE,89,80
0,MULTI,23,11
3,VALUE,23,11
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,14,35
1,CONTROL,9,35
2,VAR,2,35
3,VALUE,5,35
0,MULTI,2,6
3,VALUE,2,6
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,11,0
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,2,2
2,VAR,1,2
3,VALUE,2,2
0,MULTI,4,2
1,CONTROL,4,2
3,VALUE,4,2
0,MULTI,8,13
1,CONTROL,6,13
2,VAR,1,13
3,VALUE,3,13
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,6,10
1,CONTROL,6,10
0,MULTI,52,14
1,CONTROL,52,14
3,VALUE,2,14
0,MULTI,15,138
1,CONTROL,10,138
2,VAR,5,138
3,VALUE,14,138
0,MULTI,6,8
2,VAR,6,8
3,VALUE,1,8
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,463,55
1,CONTROL,461,55
3,VALUE,16,55
0,MULTI,49,17
1,CONTROL,5,17
3,VALUE,44,17
0,MULTI,4,88
2,VAR,2,88
3,VALUE,2,88
0,MULTI,20,26
1,CONTROL,10,26
2,VAR,10,26
3,VALUE,14,26
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,4
2,VAR,2,4
3,VALUE,2,4
0,MULTI,6,211
2,VAR,3,211
3,VALUE,6,211
0,MULTI,4,1
3,VALUE,4,1
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,6,3
1,CONTROL,6,3
0,MULTI,31,2
1,CONTROL,31,2
0,MULTI,3,7
1,CONTROL,3,7
3,VALUE,2,7
0,MULTI,34,8
1,CONTROL,13,8
2,VAR,4,8
3,VALUE,20,8
0,MULTI,2,7
2,VAR,1,7
3,VALUE,2,7
0,MULTI,118,216
2,VAR,2,216
3,VALUE,118,216
0,MULTI,7,14
3,VALUE,7,14
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,16,4
1,CONTROL,16,4
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,5,6
1,CONTROL,3,6
2,VAR,2,6
3,VALUE,1,6
0,MULTI,8,6
2,VAR,8,6
0,MULTI,20,14
2,VAR,1,14
3,VALUE,20,14
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,1,17
2,VAR,1,17
3,VALUE,1,17
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,1,1
3,VALUE,1,1
0,MULTI,136,26
1,CONTROL,136,26
3,VALUE,12,26
0,MULTI,2,11
2,VAR,2,11
3,VALUE,2,11
0,MULTI,4,8
2,VAR,4,8
3,VALUE,4,8
0,MULTI,25,2
1,CONTROL,24,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,7,12
2,VAR,1,12
3,VALUE,7,12
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,66,31
1,CONTROL,60,31
2,VAR,2,31
3,VALUE,18,31
0,MULTI,35,57
1,CONTROL,35,57
3,VALUE,4,57
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,10,1
1,CONTROL,10,1
0,MULTI,26,24
1,CONTROL,24,24
2,VAR,2,24
3,VALUE,2,24
0,MULTI,19,6
1,CONTROL,19,6
3,VALUE,7,6
0,MULTI,53,3
3,VALUE,53,3
0,MULTI,5,7
2,VAR,2,7
3,VALUE,5,7
0,MULTI,2,10
2,VAR,2,10
0,MULTI,4,53
2,VAR,2,53
3,VALUE,4,53
0,MULTI,14,1
1,CONTROL,14,1
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,266,91
1,CONTROL,264,91
2,VAR,2,91
3,VALUE,9,91
0,MULTI,78,4
1,CONTROL,78,4
0,MULTI,1,2
1,CONTROL,1,2
0,MULTI,8,3
1,CONTROL,8,3
0,MULTI,3,4
2,VAR,3,4
3,VALUE,3,4
0,MULTI,1,13
2,VAR,1,13
3,VALUE,1,13
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,1,5
1,CONTROL,1,5
0,MULTI,5,1
3,VALUE,5,1
0,MULTI,8,2
1,CONTROL,8,2
0,MULTI,28,1
3,VALUE,28,1
0,MULTI,8,61
1,CONTROL,4,61
2,VAR,2,61
3,VALUE,4,61
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,2,33
2,VAR,2,33
3,VALUE,2,33
0,MULTI,5,1
2,VAR,5,1
0,MULTI,2,32
3,VALUE,2,32
0,MULTI,2,15
3,VALUE,2,15
0,MULTI,4,1
3,VALUE,4,1
0,MULTI,1,20
2,VAR,1,20
3,VALUE,1,20
0,MULTI,4,1
1,CONTROL,4,1
0,MULTI,36,8
1,CONTROL,13,8
2,VAR,4,8
3,VALUE,22,8
0,MULTI,14,3
3,VALUE,14,3
0,MULTI,16,28
1,CONTROL,5,28
3,VALUE,12,28
0,MULTI,4,26
1,CONTROL,4,26
0,MULTI,106,4
1,CONTROL,106,4
0,MULTI,2,10
2,VAR,2,10
3,VALUE,2,10
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,29,17
1,CONTROL,19,17
2,VAR,5,17
3,VALUE,9,17
0,MULTI,13,9
1,CONTROL,13,9
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,10,3
1,CONTROL,10,3
0,MULTI,82,9
1,CONTROL,82,9
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,10,2
1,CONTROL,10,2
0,MULTI,4,17
3,VALUE,4,17
0,MULTI,6,3
1,CONTROL,4,3
2,VAR,2,3
3,VALUE,2,3
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,36,8
2,VAR,1,8
3,VALUE,36,8
0,MULTI,1,21
2,VAR,1,21
3,VALUE,1,21
0,MULTI,10,13
1,CONTROL,9,13
2,VAR,1,13
3,VALUE,1,13
0,MULTI,23,22
1,CONTROL,23,22
3,VALUE,1,22
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,47,3
3,VALUE,47,3
0,MULTI,51,29
2,VAR,31,29
3,VALUE,51,29
0,MULTI,13,62
2,VAR,12,62
3,VALUE,13,62
0,MULTI,26,15
1,CONTROL,20,15
2,VAR,6,15
3,VALUE,8,15
0,MULTI,10,11
3,VALUE,10,11
0,MULTI,17,0
3,VALUE,17,0
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,11,2
3,VALUE,11,2
0,MULTI,10,38
1,CONTROL,10,38
0,MULTI,16,5
1,CONTROL,16,5
0,MULTI,1,2
2,VAR,1,2
0,MULTI,1,5
2,VAR,1,5
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,12,0
0,MULTI,55,5
3,VALUE,55,5
0,MULTI,2,1
2,VAR,1,1
3,VALUE,2,1
0,MULTI,2,2
1,CONTROL,2,2
0,MULTI,1,18
2,VAR,1,18
3,VALUE,1,18
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,7,10
1,CONTROL,7,10
0,MULTI,5,3
3,VALUE,5,3
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,8,6
3,VALUE,8,6
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,10,108
2,VAR,10,108
3,VALUE,10,108
0,MULTI,4,3
2,VAR,1,3
3,VALUE,4,3
0,MULTI,1,9
1,CONTROL,1,9
0,MULTI,2,11
2,VAR,2,11
3,VALUE,2,11
0,MULTI,8,2
1,CONTROL,8,2
0,MULTI,1,17
3,VALUE,1,17
0,MULTI,32,7
1,CONTROL,28,7
2,VAR,4,7
3,VALUE,1,7
0,MULTI,7,57
3,VALUE,7,57
0,MULTI,2,17
2,VAR,2,17
3,VALUE,2,17
0,MULTI,4,4
1,CONTROL,4,4
0,MULTI,380,9
3,VALUE,380,9
0,MULTI,7,7
2,VAR,7,7
3,VALUE,7,7
0,MULTI,36,29
1,CONTROL,28,29
2,VAR,4,29
3,VALUE,22,29
0,MULTI,2,3
1,CONTROL,2,3
0,MULTI,2,7
1,CONTROL,2,7
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,14,60
1,CONTROL,14,60
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,22,4
3,VALUE,22,4
0,MULTI,3,8
2,VAR,1,8
3,VALUE,2,8
0,MULTI,3,2
2,VAR,3,2
3,VALUE,3,2
0,MULTI,6,3
1,CONTROL,6,3
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,3,1
1,CONTROL,3,1
0,MULTI,3,5
2,VAR,2,5
3,VALUE,3,5
0,MULTI,2,0
2,VAR,2,0
0,MULTI,3,2
1,CONTROL,3,2
0,MULTI,10,1
3,VALUE,10,1
0,MULTI,6,81
3,VALUE,6,81
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,802,28
1,CONTROL,782,28
3,VALUE,46,28
0,MULTI,10,1
3,VALUE,10,1
0,MULTI,1,2
1,CONTROL,1,2
0,MULTI,21,10
1,CONTROL,21,10
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,26,175
1,CONTROL,8,175
2,VAR,6,175
3,VALUE,15,175
0,MULTI,3,121
2,VAR,3,121
3,VALUE,3,121
0,MULTI,21,7
1,CONTROL,19,7
3,VALUE,6,7
0,MULTI,4,5
3,VALUE,4,5
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,2,21
2,VAR,2,21
3,VALUE,2,21
0,MULTI,25,16
1,CONTROL,6,16
2,VAR,10,16
3,VALUE,15,16
0,MULTI,131,4
1,CONTROL,130,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,11,6
2,VAR,4,6
3,VALUE,11,6
0,MULTI,4,5
1,CONTROL,4,5
3,VALUE,2,5
0,MULTI,2,7
2,VAR,2,7
0,MULTI,8,15
1,CONTROL,8,15
0,MULTI,2,3
1,CONTROL,1,3
3,VALUE,1,3
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,2,50
2,VAR,2,50
3,VALUE,2,50
0,MULTI,2,4
2,VAR,2,4
0,MULTI,29,6
1,CONTROL,24,6
3,VALUE,5,6
0,MULTI,2,3
2,VAR,2,3
3,VALUE,2,3
0,MULTI,4,3
1,CONTROL,4,3
3,VALUE,1,3
0,MULTI,9,6
1,CONTROL,2,6
3,VALUE,7,6
0,MULTI,2,6
2,VAR,2,6
3,VALUE,2,6
0,MULTI,16,24
1,CONTROL,16,24
0,MULTI,1,7
2,VAR,1,7
3,VALUE,1,7
0,MULTI,16,1
3,VALUE,16,1
0,MULTI,11,3
1,CONTROL,10,3
3,VALUE,1,3
0,MULTI,1,16
2,VAR,1,16
3,VALUE,1,16
0,MULTI,1,3
1,CONTROL,1,3
0,MULTI,3,7
2,VAR,1,7
3,VALUE,3,7
0,MULTI,2,58
2,VAR,2,58
0,MULTI,4,14
1,CONTROL,4,14
3,VALUE,4,14
0,MULTI,20,15
1,CONTROL,18,15
3,VALUE,4,15
0,MULTI,4,26
1,CONTROL,4,26
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,57,29
1,CONTROL,55,29
3,VALUE,15,29
0,MULTI,8,1
3,VALUE,8,1
0,MULTI,1,6
3,VALUE,1,6
0,MULTI,2,32
1,CONTROL,2,32
0,MULTI,7,7
2,VAR,7,7
3,VALUE,7,7
0,MULTI,5,21
2,VAR,5,21
3,VALUE,5,21
0,MULTI,2,4
2,VAR,2,4
3,VALUE,2,4
0,MULTI,2,47
2,VAR,2,47
3,VALUE,1,47
0,MULTI,2,7
1,CONTROL,2,7
3,VALUE,2,7
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,2,8
3,VALUE,2,8
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,3,1
3,VALUE,3,1
0,MULTI,12,4
3,VALUE,12,4
0,MULTI,42,2
1,CONTROL,42,2
0,MULTI,1,27
3,VALUE,1,27
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,12,0
0,MULTI,2,10
2,VAR,2,10
3,VALUE,2,10
0,MULTI,11,12
1,CONTROL,4,12
2,VAR,3,12
3,VALUE,9,12
0,MULTI,7,13
2,VAR,3,13
3,VALUE,5,13
0,MULTI,5,18
1,CONTROL,5,18
0,MULTI,35,112
1,CONTROL,35,112
3,VALUE,1,112
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,2,7
3,VALUE,2,7
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,68,17
1,CONTROL,57,17
2,VAR,9,17
3,VALUE,33,17
0,MULTI,2,22
2,VAR,2,22
3,VALUE,2,22
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,1,11
2,VAR,1,11
0,MULTI,29,2
1,CONTROL,29,2
0,MULTI,2,3
2,VAR,2,3
0,MULTI,322,20
1,CONTROL,318,20
2,VAR,1,20
3,VALUE,22,20
0,MULTI,2,10
3,VALUE,2,10
0,MULTI,116,11
1,CONTROL,116,11
0,MULTI,28,9
1,CONTROL,25,9
2,VAR,2,9
3,VALUE,3,9
0,MULTI,2,1
2,VAR,2,1
3,VALUE,1,1
0,MULTI,1,8
2,VAR,1,8
3,VALUE,1,8
0,MULTI,1,4
1,CONTROL,1,4
0,MULTI,24,6
1,CONTROL,24,6
0,MULTI,72,2
1,CONTROL,72,2
0,MULTI,3,1
3,VALUE,3,1
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,14,15
1,CONTROL,13,15
2,VAR,1,15
3,VALUE,1,15
0,MULTI,4,9
2,VAR,4,9
3,VALUE,4,9
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,83,4
3,VALUE,83,4
0,MULTI,15,3
1,CONTROL,15,3
0,MULTI,2,9
2,VAR,2,9
3,VALUE,2,9
0,MULTI,5,10
1,CONTROL,4,10
3,VALUE,1,10
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,2,19
2,VAR,2,19
3,VALUE,2,19
0,MULTI,12,3
1,CONTROL,12,3
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,18,8
1,CONTROL,18,8
3,VALUE,1,8
0,MULTI,2,17
3,VALUE,2,17
0,MULTI,11,4
1,CONTROL,11,4
0,MULTI,443,55
1,CONTROL,424,55
3,VALUE,26,55
0,MULTI,4,11
2,VAR,4,11
3,VALUE,1,11
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,11,0
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,76,11
1,CONTROL,76,11
3,VALUE,6,11
0,MULTI,148,183
1,CONTROL,148,183
3,VALUE,14,183
0,MULTI,11,0
1,CONTROL,9,0
3,VALUE,5,0
0,MULTI,19,9
3,VALUE,19,9
0,MULTI,9,0
3,VALUE,9,0
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,10,9
2,VAR,4,9
3,VALUE,6,9
0,MULTI,2,0
2,VAR,2,0
3,VALUE,2,0
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,2,13
2,VAR,2,13
3,VALUE,2,13
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,4
2,VAR,2,4
0,MULTI,2,16
3,VALUE,2,16
0,MULTI,15,29
1,CONTROL,11,29
2,VAR,2,29
3,VALUE,13,29
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,10,2
3,VALUE,10,2
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,1,53
2,VAR,1,53
3,VALUE,1,53
0,MULTI,26,10
1,CONTROL,26,10
0,MULTI,6,1
3,VALUE,6,1
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,2,121
2,VAR,1,121
3,VALUE,2,121
0,MULTI,1,1
1,CONTROL,1,1
0,MULTI,1,12
3,VALUE,1,12
0,MULTI,9,6
1,CONTROL,9,6
0,MULTI,55,56
1,CONTROL,9,56
3,VALUE,50,56
0,MULTI,1,5
3,VALUE,1,5
0,MULTI,6,6
2,VAR,6,6
3,VALUE,3,6
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,8,4
3,VALUE,8,4
0,MULTI,1,107
2,VAR,1,107
3,VALUE,1,107
0,MULTI,8,22
2,VAR,8,22
3,VALUE,5,22
0,MULTI,18,119
2,VAR,18,119
3,VALUE,15,119
0,MULTI,6,5
2,VAR,3,5
3,VALUE,6,5
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,38,22
1,CONTROL,10,22
2,VAR,18,22
3,VALUE,28,22
0,MULTI,23,46
1,CONTROL,17,46
2,VAR,2,46
3,VALUE,15,46
0,MULTI,1,81
2,VAR,1,81
3,VALUE,1,81
0,MULTI,37,21
1,CONTROL,36,21
3,VALUE,2,21
0,MULTI,8,2
1,CONTROL,8,2
0,MULTI,11,0
1,CONTROL,9,0
3,VALUE,5,0
0,MULTI,2,2
1,CONTROL,2,2
0,MULTI,67,23
1,CONTROL,67,23
3,VALUE,4,23
0,MULTI,1,30
2,VAR,1,30
3,VALUE,1,30
0,MULTI,6,8
2,VAR,4,8
3,VALUE,6,8
0,MULTI,1,16
2,VAR,1,16
3,VALUE,1,16
0,MULTI,38,7
1,CONTROL,37,7
2,VAR,1,7
3,VALUE,1,7
0,MULTI,70,7
1,CONTROL,70,7
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,1,49
3,VALUE,1,49
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,24,15
1,CONTROL,24,15
0,MULTI,3,35
2,VAR,2,35
3,VALUE,3,35
0,MULTI,2,3
2,VAR,2,3
3,VALUE,2,3
0,MULTI,5,6
2,VAR,5,6
3,VALUE,3,6
0,MULTI,5,2
2,VAR,1,2
3,VALUE,5,2
0,MULTI,4,167
1,CONTROL,4,167
3,VALUE,4,167
0,MULTI,23,9
1,CONTROL,10,9
2,VAR,2,9
3,VALUE,12,9
0,MULTI,47,3
1,CONTROL,47,3
0,MULTI,1,8
3,VALUE,1,8
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,18,4
2,VAR,18,4
3,VALUE,8,4
0,MULTI,3,6
3,VALUE,3,6
0,MULTI,47,5
3,VALUE,47,5
0,MULTI,4,4
1,CONTROL,4,4
3,VALUE,1,4
0,MULTI,11,21
1,CONTROL,11,21
3,VALUE,9,21
